File,Max Bits,Compression Success,Compression Time (s),Decompression Success,Decompression Time (s),Match Original,Original Size (bytes),Compressed Size (bytes),Size Delta (bytes),File Type,CPU Usage (%),Memory Usage (%),Disk Usage (%),Compression Output,Decompression Output
small_image.bmp,15,True,0.39052748680114746,True,0.07664227485656738,False,10000,562,9438.0,.bmp,2.0114942528735713,0.0,5.533789755042053e-05,"Tempo de execução: 0.3154 segundos
Taxa de compressão: 35.5872
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 35.5872
"
html_page.txt,15,True,0.1750047206878662,True,0.07100605964660645,True,2360,902,1458.0,.txt,9.57095709570959,0.0,6.587823246699594e-05,"Tempo de execução: 0.1005 segundos
Taxa de compressão: 5.2328
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 5.2328
"
html_long_text.txt,15,True,0.18728208541870117,True,0.06929397583007812,True,2807,772,2035.0,.txt,4.716981132075472,0.0,4.7432182387914195e-05,"Tempo de execução: 0.1143 segundos
Taxa de compressão: 7.2720
","Tempo de execução: 0.0004 segundos
Taxa de descompressão: 7.2720
"
small_text.txt,15,True,0.09817290306091309,True,0.07262849807739258,True,47,86,-39.0,.txt,0.0,0.12415117839332485,6.324268653667555e-05,"Tempo de execução: 0.0208 segundos
Taxa de compressão: 1.0930
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.0930
"
long_random_chars.txt,15,True,0.11854720115661621,True,0.06986880302429199,True,620,496,124.0,.txt,0.0,0.0,5.270206240825394e-05,"Tempo de execução: 0.0443 segundos
Taxa de compressão: 2.5000
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 2.5000
"
large_image.bmp,15,True,67.25093817710876,True,0.07904243469238281,False,2073600,2536,2071064.0,.bmp,0.0,1.3432685770709678,4.7431717431340614e-05,"Tempo de execução: 67.1784 segundos
Taxa de compressão: 1635.3312
","Tempo de execução: 0.0012 segundos
Taxa de descompressão: 63.8801
"
mixed_ascii_binary.bin,15,True,0.08980107307434082,True,0.06594514846801758,False,400,0,,.bin,48.34834834834834,0.010945029329720487,5.533684618659827e-05,"Tempo de execução: 0.0154 segundos
Taxa de compressão: 0.0000
","Tempo de execução: 0.0000 segundos
Taxa de descompressão: 0.0000
"
random_english_words.txt,15,True,0.16620659828186035,True,0.07217144966125488,True,1850,686,1164.0,.txt,0.0,0.0,5.7971869940636805e-05,"Tempo de execução: 0.0905 segundos
Taxa de compressão: 5.3936
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 5.3936
"
sequential_numbers.txt,15,True,0.11727547645568848,True,0.06647062301635742,True,1000,274,726.0,.txt,0.0,0.0,5.270152357733093e-05,"Tempo de execução: 0.0390 segundos
Taxa de compressão: 7.2993
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 7.2993
"
json_nested.txt,15,True,0.12121820449829102,True,0.0796818733215332,True,840,416,424.0,.txt,1.829268292682937,0.0,5.797150026184673e-05,"Tempo de execução: 0.0462 segundos
Taxa de compressão: 4.0385
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.0385
"
short_text.txt,15,True,0.20127511024475098,True,0.06859564781188965,True,13,26,-13.0,.txt,17.966101694915242,0.0,4.743109125423115e-05,"Compressão aumentou o tamanho do arquivo. Retornando o original.
Tempo de execução: 0.1329 segundos
Taxa de compressão: 1.0000
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.0000
"
css_snippet.css,15,True,0.13241815567016602,True,0.06668305397033691,True,1040,440,600.0,.css,0.0,0.0,7.905158545464529e-05,"Tempo de execução: 0.0546 segundos
Taxa de compressão: 4.7273
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 4.7273
"
long_numbers.txt,15,True,0.14244532585144043,True,0.07050395011901855,True,2000,390,1610.0,.txt,0.0,0.025103338744052957,5.270089171489809e-05,"Tempo de execução: 0.0664 segundos
Taxa de compressão: 10.2564
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 10.2564
"
empty_string.txt,15,True,0.19980931282043457,True,0.07513093948364258,True,0,0,,.txt,0.0,0.0,4.743066756293061e-05,"Compressão aumentou o tamanho do arquivo. Retornando o original.
Tempo de execução: 0.1287 segundos
Taxa de compressão: 0.0000
","Tempo de execução: 0.0000 segundos
Taxa de descompressão: 0.0000
"
numeric_sequence.txt,15,True,0.09128475189208984,True,0.0720677375793457,True,40,48,-8.0,.txt,19.736842105263158,0.0,4.7430622569608786e-05,"Tempo de execução: 0.0159 segundos
Taxa de compressão: 1.6667
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.6667
"
repeated_text.txt,15,True,0.199692964553833,True,0.06997346878051758,True,2850,1070,1780.0,.txt,170.3488372093023,2.6480864694305226,7.114573888407118e-05,"Tempo de execução: 0.1266 segundos
Taxa de compressão: 5.3271
","Tempo de execução: 0.0007 segundos
Taxa de descompressão: 5.3271
"
code_snippet.py,15,True,0.14406847953796387,True,0.06679224967956543,True,1410,676,734.0,.py,0.0,0.0,5.5335392424769225e-05,"Tempo de execução: 0.0744 segundos
Taxa de compressão: 4.1716
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.1716
"
xml_snippet.xml,15,True,0.13106799125671387,True,0.07482028007507324,True,960,410,550.0,.xml,0.0,0.0,7.641530230657746e-05,"Tempo de execução: 0.0565 segundos
Taxa de compressão: 4.6829
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.6829
"
large_text_file.txt,15,True,0.1728801727294922,True,0.07534050941467285,True,2000,886,1114.0,.txt,0.0,0.13640173215427087,5.006506218331048e-05,"Tempo de execução: 0.1020 segundos
Taxa de compressão: 4.5147
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 4.5147
"
small_text_file.txt,15,True,0.09512829780578613,True,0.07522892951965332,True,47,86,-39.0,.txt,16.3076923076923,0.07511750031011812,5.533487043063415e-05,"Tempo de execução: 0.0182 segundos
Taxa de compressão: 1.0930
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.0930
"
binary_file.bin,15,True,0.16448473930358887,True,0.06847429275512695,False,5000,118,4882.0,.bin,50.819672131147556,0.0,6.060466805611212e-05,"Tempo de execução: 0.0908 segundos
Taxa de compressão: 84.7458
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 3.3898
"
large_text.txt,15,True,1.986069917678833,True,0.08287167549133301,True,57000,5028,51972.0,.txt,0.0,0.14349333987479482,5.533454090868117e-05,"Tempo de execução: 1.9083 segundos
Taxa de compressão: 22.6730
","Tempo de execução: 0.0020 segundos
Taxa de descompressão: 22.6730
"
source_code.py,15,True,0.20706844329833984,True,0.07175374031066895,True,3100,1022,2078.0,.py,50.70707070707069,2.9421335694718636,0.00011593853097185869,"Tempo de execução: 0.1303 segundos
Taxa de compressão: 6.0665
","Tempo de execução: 0.0006 segundos
Taxa de descompressão: 6.0665
"
html_with_comments.txt,15,True,0.13833880424499512,True,0.07199478149414062,True,1320,622,698.0,.txt,0.0,0.0,5.796902567400718e-05,"Tempo de execução: 0.0693 segundos
Taxa de compressão: 4.2444
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.2444
"
yaml_data.yaml,15,True,0.1188514232635498,True,0.07213068008422852,True,680,390,290.0,.yaml,0.0,0.0,5.2698951783594703e-05,"Tempo de execução: 0.0468 segundos
Taxa de compressão: 3.4872
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 3.4872
"
long_text_with_numbers.txt,15,True,0.12306928634643555,True,0.08011317253112793,True,930,436,494.0,.txt,0.0,0.0,5.269880598207334e-05,"Tempo de execução: 0.0506 segundos
Taxa de compressão: 4.2661
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.2661
"
symbols_and_numbers.txt,15,True,0.1207733154296875,True,0.06957578659057617,True,1000,380,620.0,.txt,0.0,0.0,4.742879291350596e-05,"Tempo de execução: 0.0431 segundos
Taxa de compressão: 5.2632
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 5.2632
"
mixed_data.txt,16,True,0.11298584938049316,True,0.07409501075744629,False,660,404,256.0,.txt,5.810397553516816,0.0,7.904775907507799e-05,"Tempo de execução: 0.0434 segundos
Taxa de compressão: 3.0446
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 3.0990
"
hex_values.txt,16,True,0.09190797805786133,True,0.07218790054321289,True,220,176,44.0,.txt,0.0,0.0,6.323801730476725e-05,"Tempo de execução: 0.0255 segundos
Taxa de compressão: 2.5000
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 2.5000
"
sql_query.sql,16,True,0.147996187210083,True,0.057938337326049805,True,1700,646,1054.0,.sql,0.0,0.0,6.5872759387494e-05,"Tempo de execução: 0.0700 segundos
Taxa de compressão: 5.2632
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 5.2632
"
csv_data.csv,16,True,0.11709475517272949,True,0.07302308082580566,True,640,370,270.0,.csv,0.0,0.0,5.533297208807271e-05,"Tempo de execução: 0.0400 segundos
Taxa de compressão: 3.4595
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 3.4595
"
json_array.txt,16,True,0.10629463195800781,True,0.07321548461914062,True,540,348,192.0,.txt,20.322580645161267,0.006046842210130741,7.11421771139832e-05,"Tempo de execução: 0.0353 segundos
Taxa de compressão: 3.1034
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 3.1034
"
alpha_numeric.txt,16,True,0.09888839721679688,True,0.06989264488220215,True,406,240,166.0,.txt,5.362776025236591,0.05700903816333734,5.2697746515249526e-05,"Tempo de execução: 0.0283 segundos
Taxa de compressão: 3.3583
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 3.3583
"
repeating_words.txt,16,True,0.1829061508178711,True,0.07595276832580566,True,2600,502,2098.0,.txt,0.0,0.007841058761291373,4.742784064835755e-05,"Tempo de execução: 0.1080 segundos
Taxa de compressão: 10.3586
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 10.3586
"
special_characters.txt,16,True,0.19915008544921875,True,0.07493448257446289,True,11,22,-11.0,.txt,0.0,0.1343086819907421,0.00025031285813676855,"Compressão aumentou o tamanho do arquivo. Retornando o original.
Tempo de execução: 0.1349 segundos
Taxa de compressão: 1.0000
","Tempo de execução: 0.0000 segundos
Taxa de descompressão: 1.0000
"
binary_pattern.bin,16,True,0.09354925155639648,True,0.07799887657165527,False,256,32,224.0,.bin,7.374631268436584,0.10702921034463604,5.533215126292473e-05,"Tempo de execução: 0.0201 segundos
Taxa de compressão: 16.0000
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 8.0000
"
json_data.txt,16,True,0.11356353759765625,True,0.06771111488342285,True,47,82,-35.0,.txt,58.653846153846146,0.25468199221466425,6.323653102729378e-05,"Tempo de execução: 0.0377 segundos
Taxa de compressão: 1.1463
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.1463
"
mixed_case_text.txt,16,True,0.13754868507385254,True,0.07379007339477539,True,810,388,422.0,.txt,0.0,0.0,5.533180282053601e-05,"Tempo de execução: 0.0533 segundos
Taxa de compressão: 4.1753
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 4.1753
"
html_snippet.txt,16,True,0.11553025245666504,True,0.06482386589050293,True,72,108,-36.0,.txt,0.0,0.168187364911749,5.533164245103683e-05,"Tempo de execução: 0.0418 segundos
Taxa de compressão: 1.3333
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.3333
"
small_image.bmp,16,True,0.36092185974121094,True,0.06895875930786133,False,10000,562,9438.0,.bmp,2.203856749311302,0.0,6.850563906802821e-05,"Tempo de execução: 0.2842 segundos
Taxa de compressão: 35.5872
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 35.5872
"
html_page.txt,16,True,0.17380094528198242,True,0.07158398628234863,True,2360,902,1458.0,.txt,60.229885057471265,0.7084391344126266,5.269644549827967e-05,"Tempo de execução: 0.1107 segundos
Taxa de compressão: 5.2328
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 5.2328
"
html_long_text.txt,16,True,0.3988018035888672,True,0.06815052032470703,True,2807,772,2035.0,.txt,0.0,0.0,7.904443082186868e-05,"Tempo de execução: 0.0906 segundos
Taxa de compressão: 7.2720
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 7.2720
"
small_text.txt,16,True,0.11391496658325195,True,0.07518815994262695,True,47,86,-39.0,.txt,0.0,0.0,4.742650604187339e-05,"Tempo de execução: 0.0369 segundos
Taxa de compressão: 1.0930
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.0930
"
long_random_chars.txt,16,True,0.12363457679748535,True,0.07803130149841309,True,620,496,124.0,.txt,0.0,0.0,7.640915341608988e-05,"Tempo de execução: 0.0477 segundos
Taxa de compressão: 2.5000
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 2.5000
"
large_image.bmp,16,True,69.99255108833313,True,0.07729935646057129,False,2073600,2536,2071064.0,.bmp,0.0,0.0,0.00011066118556544982,"Tempo de execução: 69.9097 segundos
Taxa de compressão: 1635.3312
","Tempo de execução: 0.0012 segundos
Taxa de descompressão: 63.8801
"
mixed_ascii_binary.bin,16,True,0.09326410293579102,True,0.06715989112854004,False,400,0,,.bin,8.227848101265812,0.0,3.688693259334634e-05,"Tempo de execução: 0.0173 segundos
Taxa de compressão: 0.0000
","Tempo de execução: 0.0000 segundos
Taxa de descompressão: 0.0000
"
random_english_words.txt,16,True,0.17043828964233398,True,0.0651249885559082,True,1850,686,1164.0,.txt,0.0,0.0,4.742601620515356e-05,"Tempo de execução: 0.0913 segundos
Taxa de compressão: 5.3936
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 5.3936
"
sequential_numbers.txt,16,True,0.11493134498596191,True,0.08566641807556152,True,1000,274,726.0,.txt,0.0,0.0,6.850403445289214e-05,"Tempo de execução: 0.0397 segundos
Taxa de compressão: 7.2993
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 7.2993
"
json_nested.txt,16,True,0.12483596801757812,True,0.07046627998352051,True,840,416,424.0,.txt,171.38263665594857,4.0066881092501,6.323428508134064e-05,"Tempo de execução: 0.0508 segundos
Taxa de compressão: 4.0385
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.0385
"
short_text.txt,16,True,0.20468997955322266,True,0.07945656776428223,True,13,26,-13.0,.txt,0.0,1.886918945424734,6.059934118504067e-05,"Compressão aumentou o tamanho do arquivo. Retornando o original.
Tempo de execução: 0.1415 segundos
Taxa de compressão: 1.0000
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.0000
"
css_snippet.css,16,True,0.12493085861206055,True,0.06737041473388672,True,1040,440,600.0,.css,0.0,0.0,4.479068876407393e-05,"Tempo de execução: 0.0592 segundos
Taxa de compressão: 4.7273
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.7273
"
long_numbers.txt,16,True,0.13489890098571777,True,0.07503390312194824,True,2000,390,1610.0,.txt,0.0,0.0,5.269476968314977e-05,"Tempo de execução: 0.0604 segundos
Taxa de compressão: 10.2564
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 10.2564
"
empty_string.txt,16,True,0.20734858512878418,True,0.06075167655944824,True,0,0,,.txt,0.0,0.0,8.43113693697164e-05,"Compressão aumentou o tamanho do arquivo. Retornando o original.
Tempo de execução: 0.1321 segundos
Taxa de compressão: 0.0000
","Tempo de execução: 0.0000 segundos
Taxa de descompressão: 0.0000
"
numeric_sequence.txt,16,True,0.10689043998718262,True,0.07238912582397461,True,40,48,-8.0,.txt,0.0,0.0,5.532927783778663e-05,"Tempo de execução: 0.0361 segundos
Taxa de compressão: 1.6667
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.6667
"
repeated_text.txt,16,True,0.2005748748779297,True,0.07540392875671387,True,2850,1070,1780.0,.txt,3.314917127071811,0.0,6.059855883980423e-05,"Tempo de execução: 0.1281 segundos
Taxa de compressão: 5.3271
","Tempo de execução: 0.0004 segundos
Taxa de descompressão: 5.3271
"
code_snippet.py,16,True,0.14373040199279785,True,0.07483744621276855,True,1410,676,734.0,.py,0.0,0.09396863500686997,5.532893963588973e-05,"Tempo de execução: 0.0716 segundos
Taxa de compressão: 4.1716
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.1716
"
xml_snippet.xml,16,True,0.1277461051940918,True,0.0761110782623291,True,960,410,550.0,.xml,0.0,0.013214208232254502,5.269405190595966e-05,"Tempo de execução: 0.0555 segundos
Taxa de compressão: 4.6829
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.6829
"
large_text_file.txt,16,True,0.17717885971069336,True,0.0744943618774414,True,2000,886,1114.0,.txt,0.0,0.011235445662822304,4.742451301941204e-05,"Tempo de execução: 0.0979 segundos
Taxa de compressão: 4.5147
","Tempo de execução: 0.0004 segundos
Taxa de descompressão: 4.5147
"
small_text_file.txt,16,True,0.10660266876220703,True,0.06592917442321777,True,47,86,-39.0,.txt,76.1437908496732,2.2290481922709726,5.796311195938662e-05,"Tempo de execução: 0.0375 segundos
Taxa de compressão: 1.0930
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 1.0930
"
binary_file.bin,16,True,0.16682815551757812,True,0.08310127258300781,False,5000,118,4882.0,.bin,35.81314878892734,2.225364582773458,0.00011065653815077801,"Tempo de execução: 0.0953 segundos
Taxa de compressão: 84.7458
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 3.3898
"
large_text.txt,16,True,2.0044641494750977,True,0.07654976844787598,True,57000,5028,51972.0,.txt,0.0,1.0478421392560031,5.532808248753162e-05,"Tempo de execução: 1.9215 segundos
Taxa de compressão: 22.6730
","Tempo de execução: 0.0023 segundos
Taxa de descompressão: 22.6730
"
source_code.py,16,True,0.18921709060668945,True,0.07934856414794922,True,3100,1022,2078.0,.py,44.565217391304344,0.0,4.7423884533590575e-05,"Tempo de execução: 0.1180 segundos
Taxa de compressão: 6.0665
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 6.0665
"
html_with_comments.txt,16,True,0.1686110496520996,True,0.0781407356262207,True,1320,622,698.0,.txt,30.819672131147513,0.0,3.4250461452515175e-05,"Tempo de execução: 0.0819 segundos
Taxa de compressão: 4.2444
","Tempo de execução: 0.0003 segundos
Taxa de descompressão: 4.2444
"
yaml_data.yaml,16,True,0.22195053100585938,True,0.06620287895202637,True,680,390,290.0,.yaml,0.0,0.0030935299787223144,5.796215750852722e-05,"Tempo de execução: 0.0484 segundos
Taxa de compressão: 3.4872
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 3.4872
"
long_text_with_numbers.txt,16,True,0.12601637840270996,True,0.07293510437011719,True,930,436,494.0,.txt,0.0,0.0,5.532735655612182e-05,"Tempo de execução: 0.0502 segundos
Taxa de compressão: 4.2661
","Tempo de execução: 0.0002 segundos
Taxa de descompressão: 4.2661
"
symbols_and_numbers.txt,16,True,0.11016559600830078,True,0.0698697566986084,True,1000,380,620.0,.txt,63.38028169014085,0.0,4.74233160369083e-05,"Tempo de execução: 0.0403 segundos
Taxa de compressão: 5.2632
","Tempo de execução: 0.0001 segundos
Taxa de descompressão: 5.2632
"
